id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
34254368,1800 SQ FT LUXURY ALL YOURS! + HOTEL AMENITIES,258626499,Kim,West End,49.28744,-123.1273,Entire home/apt,1501,4
34256310,Hip private room downtown Vancouver,168234687,Waldo,West End,49.28164,-123.12855,Private room,75,39
34257616,Downtown Vancouver Private Room Character apt.,7526525,Isamu,Downtown,49.27918,-123.12305,Private room,168,7
34258439,Cozy Two Bedroom Garden Suite with Private Patio,31240662,Amy,Riley Park,49.24561,-123.09625,Entire home/apt,89,25
34260857,Dream Home - 4,257879766,Chunling,Sunset,49.21869,-123.08348,Private room,50,3
34262368,6808-3 Bright bedroom near Skytrain & Downtown,156460473,Ricky,Oakridge,49.22385,-123.11865,Private room,75,16
34277321,"Central Vancouver, 3 bedroom 4 bed accommodation.",93656954,Mark,Kensington-Cedar Cottage,49.24717,-123.06414,Entire home/apt,130,6
34278517,Mid-Century Modern- luxurious family home.,128580342,Victoria,Oakridge,49.22523,-123.12053,Entire home/apt,399,6
34278849,3 BR Unique/a bit of glam close to transit/freeway,62943934,Steve,Renfrew-Collingwood,49.23786,-123.03867,Entire home/apt,200,22
34283018,Coal harbour extended stay 1.5 br best monthly,243398221,FuiFeng,West End,49.28664,-123.12649,Entire home/apt,128,1
34284529,Dream Home - 3,257879766,Chunling,Sunset,49.21938,-123.08467,Private room,79,2
34285756,SPACIOUS MODERN BREATHTAKING VIEWS & FREE PARKING,258852866,Thomas,Downtown Eastside,49.2837,-123.10728,Entire home/apt,328,11
34285936,Private master bedroom by the beach,23356991,Daisy,Downtown,49.27694,-123.13234,Private room,180,22
34286992,1 Bdr Yaletown Condo - Everything near by!,66273051,Alex,Downtown,49.276,-123.12081,Entire home/apt,501,0
34291781,1 bedroom with private bath in Vancouver Westside,255866156,Anna,Marpole,49.21015,-123.14778,Private room,79,12
34305718,Modern-Heritage-Garden Suite Steps to the Drive,258890139,Laura,Grandview-Woodland,49.27188,-123.06217,Entire home/apt,105,12
34308691,Spacious New&Cozy Private 2BD Suite in Quilchena,259011680,Yating,Arbutus Ridge,49.23958,-123.15783,Entire home/apt,148,15
34309403,IN THE CLOUDS  - 2 BEDROOM - FREE SECURED PARKING,64269803,Laurel,Downtown,49.2749,-123.12093,Entire home/apt,249,10
34311137,Cozy Private Suite in the heart of East Vancouver!,259029513,Jon,Renfrew-Collingwood,49.24361,-123.0528,Entire home/apt,95,18
34312526,Vancouver west 2BR near UBC/Beach/Airport/Downtown,99853564,Ivy,Kitsilano,49.26159,-123.18572,Entire home/apt,295,22
34312548,"Apple TV, netflix, bed sofa and private bath",47136309,Caroline,Hastings-Sunrise,49.26224,-123.03533,Entire home/apt,57,24
34312773,"Cozy room with netflix, lock & wifi",47136309,Caroline,Hastings-Sunrise,49.26323,-123.03611,Private room,45,16
34312854,4 million Luxury Home: 6 bedrooms/5.5 washrooms,259040715,Qunying,Oakridge,49.22949,-123.11482,Entire home/apt,699,11
34314864,furnished private bedroom 2,321947,Steve,Grandview-Woodland,49.26776,-123.06015,Private room,50,11
34315276,Bright and Modern 1 Bed Olympic Village Suite!,7055062,Mo,Mount Pleasant,49.26968,-123.10733,Entire home/apt,188,19
34315293,century-old heritage house,321947,Steve,Grandview-Woodland,49.26618,-123.05997,Entire home/apt,150,10
34316659,Big Lucky@别墅一层2×room近UBC/YVR /DT/购物步行5分钟温哥华西区最方便社区,132356031,Yumin,Kerrisdale,49.23088,-123.16,Entire home/apt,160,8
34318990,One bedroom With pvt washroom in Kits ( room 1),149739236,Tania,Kitsilano,49.26442,-123.15967,Private room,90,3
34319261,LOCATION!! Central downtown-Cozy Private room,259095773,Judy&Henry,West End,49.28458,-123.12906,Private room,119,27
34319311,Quaint Apartment in Iconic Coal Harbour,16307369,Anisha,West End,49.28833,-123.12999,Entire home/apt,150,11
34319733,Beautiful 2 bdrm + 2 bath + 1 parking Downtown,259103152,Brenda,Downtown,49.27804,-123.10828,Entire home/apt,250,24
34334347,Beautiful house with mountain view,17732333,Jacinthe,Kensington-Cedar Cottage,49.25273,-123.07768,Entire home/apt,189,5
34339291,AWESOME 2 BED DOWNTOWN BEST LOCATION w/ Parking,36911833,James,Downtown,49.27836,-123.10715,Entire home/apt,299,23
34339479,Sweet house with 5 Bedrooms in Vancouver,259249645,Hans,Marpole,49.21036,-123.124,Private room,501,19
34341419,Vicky's  convenient Two bedroom Suit,96513748,Yang,Renfrew-Collingwood,49.23645,-123.03976,Entire home/apt,79,15
34343115,Dream Home - 1,257879766,Chunling,Sunset,49.21908,-123.08318,Private room,65,5
34343345,Dream Home - 6,257879766,Chunling,Sunset,49.2191,-123.08325,Private room,65,13
34343732,Budget Suite near the airport 3 bdrm,259287690,Zachary,Marpole,49.2177,-123.11712,Entire home/apt,177,11
34343957,Vancouver Convenient Home,199242581,Daniel,Killarney,49.22979,-123.02478,Entire home/apt,195,7
34343991,Sleek Studio w/ Stunning Views,259293242,Robert,Downtown,49.27928,-123.10668,Entire home/apt,95,2
34344517,The Best Water View in Vancouver,35916381,James,Downtown,49.28881,-123.12487,Private room,90,30
34345997,Stylin' Strathcona Subpenthouse,1689304,Andrea,Downtown Eastside,49.28067,-123.08241,Entire home/apt,166,21
34346986,6808-2 Comfort Queen bedroom near Skytrain&Airport,156460473,Ricky,Oakridge,49.22368,-123.11899,Private room,60,14
34348550,One Bedroom Apt near Stanley Park/English Bay,257475866,Jessica,West End,49.29135,-123.13456,Entire home/apt,101,19
34364321,Two bedrooms new laneway house,259011680,Yating,Arbutus Ridge,49.23904,-123.1581,Entire home/apt,147,5
34365949,St.George's私校对面的家,259446598,大熊,Dunbar Southlands,49.24531,-123.18936,Private room,118,4
34366571,Beautiful brand NEW private condo w/Mountain Views,103126048,Nick,Marpole,49.21163,-123.11418,Entire home/apt,99,20
34367033,Luxury Boutique 2 Bed 2 Bath Suite,245847291,Derick,Marpole,49.2125,-123.11588,Entire home/apt,155,1
34368772,Cozy Bright Like New Suite Close to Everything,259463161,Ron,Dunbar Southlands,49.24194,-123.19251,Entire home/apt,75,0
34372955,All the comforts of home! Sleeps 4 guests,259511919,Jennifer,Downtown,49.27948,-123.10838,Entire home/apt,150,20
34373335,Master Bdr+ Private Bath,64442254,Ben,Downtown,49.28706,-123.12371,Entire home/apt,160,6
34373628,Entire Point Gray Home - Close to Downtown and UBC,259517159,Themys,West Point Grey,49.26242,-123.19591,Entire home/apt,501,9
34374316,Central 3-level Townhouse with Rooftop Patio (D),81989921,Steve,West End,49.28658,-123.13233,Entire home/apt,450,9
34388340,Private Penthouse Beside Beach with Rooftop Patio,503312,Karmel (Rachel),Kitsilano,49.26905,-123.18313,Entire home/apt,897,1
34389925,Rare Luxury Townhouse! 100 Walkscore! Hot Tub!,218992536,Aaron,Downtown,49.27937,-123.1185,Entire home/apt,897,20
34392959,"Simple Nest to Rest- close to UBC, Kitsilano",259637545,Sabrina,Dunbar Southlands,49.25799,-123.19226,Entire home/apt,130,20
34393605,West Main Cozy Home monthly rent,76758960,Teresa,Sunset,49.22116,-123.10247,Entire home/apt,89,2
34395387,195 2 bedroom View suite Downtown,600607,Bruce,Downtown,49.27669,-123.12733,Entire home/apt,102,0
34398004,Luxury Apartment in Yaletown with hotel amenities,82874575,Chris,Downtown,49.27417,-123.12738,Entire home/apt,225,2
34399029,Centrally located clean and bright one bedroom apt,100966366,Ian,Mount Pleasant,49.27009,-123.102,Entire home/apt,173,3
34399605,Modern and beautiful 2 bedroom suite with parking,251615639,Indu,Victoria-Fraserview,49.21892,-123.0743,Entire home/apt,128,48
34400015,Fully furnished - Spacious apartment in Vancouver,5159489,Aline,Marpole,49.20658,-123.13555,Private room,58,2
34400711,"Room in bright, large house w/easy access downtown",210739403,Timothy,Marpole,49.21334,-123.11219,Private room,130,14
34417665,Vancouver lucky and luxury house,182110861,Yannie,Dunbar Southlands,49.23743,-123.19639,Private room,299,5
34418103,"Downtown Water Views, Parking, Pool/Hot Tub!",147167124,Mehran,Downtown,49.27921,-123.10617,Entire home/apt,350,30
34419186,2br Suite Close to Downtown Vancouver BC,259825020,Raji,Hastings-Sunrise,49.28585,-123.04606,Entire home/apt,150,20
34422223,"Gorgeous Views, Downtown , 2 Free Parkings",180376660,Robert,Downtown Eastside,49.28042,-123.10931,Entire home/apt,450,23
34422652,UBC St. George School Golf course view House,36238668,Chanel,Dunbar Southlands,49.23544,-123.20249,Entire home/apt,788,1
34423154,Downtown 2 bedroom apartment with 1 free parking,10397079,Vishal,Downtown,49.27897,-123.12628,Entire home/apt,350,1
34423582,Back to schoo BIG DISCOUNT!! Beautiful One bedroom,165011330,Flossie,Kensington-Cedar Cottage,49.23606,-123.06651,Entire home/apt,90,25
34424045,Modern 1 bed apt. in trendy Crosstown district,170223371,Chiara,Downtown,49.27953,-123.10733,Entire home/apt,121,10
34425861,Bond's Apartment,259883474,Matheus,West End,49.28426,-123.12668,Shared room,45,0
34426772,Heritage Home - Main & Upper Level Family Friendly,15359189,Alex,Kensington-Cedar Cottage,49.2477,-123.07993,Entire home/apt,290,0
34428146,8min Walk to Beach 2BR Apt with AC&Parking,151123195,Julia,Downtown,49.27738,-123.1275,Entire home/apt,285,21
34429378,Spectacular ocean and mountain view ENTIRE PLACE,141203035,James,Downtown Eastside,49.28218,-123.08304,Entire home/apt,138,23
34429695,Amazing center downtown 1BDRM+Living room fits 4,259903055,Mori,Downtown,49.27992,-123.1189,Entire home/apt,399,27
34436113,Gorgeous Vancouver Home with Views,60779196,Gwen,Arbutus Ridge,49.24769,-123.16834,Entire home/apt,400,1
34442071,"Sunny 5 bedroom house in Dunbar, close to UBC",54410405,Steph & Angie,Dunbar Southlands,49.25708,-123.18639,Entire home/apt,350,0
34446877,Bright newly renovated 2 bedroom suite.,23342484,Kristy,Mount Pleasant,49.26369,-123.09186,Entire home/apt,301,4
34447802,"Unique Bedroom, 1 min walk to Skytrain",260039867,Helen,Renfrew-Collingwood,49.24912,-123.05498,Private room,40,32
34448147,Bunniya #Cool Room,218797364,Vivienne,Victoria-Fraserview,49.21323,-123.05731,Private room,38,9
34450521,Spacious 2-bedroom townhouse in Mt. Pleasant,6115006,Isaac,Mount Pleasant,49.26105,-123.09948,Entire home/apt,245,10
34450773,New Bright and Spacious Suite in West Point Grey,260070786,Chelsea,Dunbar Southlands,49.25757,-123.19335,Entire home/apt,140,23
34452437,"townhome in dunbar, walking distance to stores.",103287787,Zixin,Dunbar Southlands,49.24906,-123.18486,Entire home/apt,184,6
34459274,2-3 person bedrooms,189726827,Xiao An,Dunbar Southlands,49.25279,-123.1844,Private room,150,7
34467592,Beautiful family home in Central Vancouver,260177630,Jennifer,Riley Park,49.25004,-123.1108,Entire home/apt,950,1
34469426,Spacious 3 Bed + 2.5 bath Townhouse,70487725,Stanley,Kensington-Cedar Cottage,49.25185,-123.07519,Entire home/apt,250,11
34473037,Private Room in the heart of downtown,172455200,Eun,South Cambie,49.25321,-123.12117,Private room,121,0
34475317,"Beautiful, cozy and NEW!",260233362,Vancouver,Dunbar Southlands,49.24231,-123.18207,Entire home/apt,258,9
34476037,"Comfortable 3 bedroom home, very convenient",201389638,Yue,Marpole,49.21178,-123.14273,Entire home/apt,301,3
34476997,Luxury Boutique 2bed 1bath suites in Vancouver,245847291,Derick,Marpole,49.21122,-123.11668,Entire home/apt,140,0
34478325,Waterfront Retreat,21979733,Gordon,Fairview,49.26726,-123.13044,Entire home/apt,136,26
34480142,Cozy House Vancouver,94129498,Hang,Dunbar Southlands,49.25444,-123.17931,Entire home/apt,144,15
34480865,Private bedroom in high end luxury penthouse!,242342369,Omar,Downtown,49.27503,-123.10168,Private room,101,5
34482447,Modern Downtown Loft w/ Parking,260294406,Hannah,Downtown,49.28014,-123.10702,Entire home/apt,250,24
34482724,private studio on ground floor.,260297005,Jatrajvir,Kensington-Cedar Cottage,49.23316,-123.07867,Private room,150,14
34482838,Comfortable modern family home,63503412,Kate,Kensington-Cedar Cottage,49.25943,-123.07593,Entire home/apt,250,8
34483485,Dream Home - 3+4,257879766,Chunling,Sunset,49.21981,-123.08579,Private room,101,4
34483745,1/BR-3 Beds-Central Downtown location-free parking,260305264,Goodwills,Downtown,49.28021,-123.12444,Entire home/apt,180,24
34487568,Location! Location!Central Downtown Apartment,260318757,Zee,Downtown,49.28092,-123.1247,Entire home/apt,200,26
34502547,1 BR LOFT / YALETOWN/  PARKING,67446139,Morgan,Downtown,49.27949,-123.12118,Entire home/apt,260,16
34503034,Vancouver on the Water! Sun and Fun Cruise,260414003,Team,Fairview,49.27021,-123.13283,Entire home/apt,101,0
34504182,Vancouver Large 1 Bedroom Private Suite,169719137,Farrah,Hastings-Sunrise,49.27489,-123.03232,Entire home/apt,78,1
34507172,Cozy Cabin Charm in the heart of Vancouver!,20667729,Renee,South Cambie,49.23797,-123.11808,Entire home/apt,150,6
34510606,Welcome to our home- two bedrooms basement suites,141248568,Julie,Killarney,49.22418,-123.03741,Entire home/apt,130,8
34510809,2 Bedroom Open Floor Concept Basement Suite.,260468445,Nghia,Hastings-Sunrise,49.26633,-123.02965,Entire home/apt,106,16
34511658,Front Row Seats To The Fireworks On This Patio!,68773380,Taylor,West End,49.28828,-123.13934,Entire home/apt,495,1
34513875,Private Comfortable Guest House,6738273,Hira,Sunset,49.22917,-123.10462,Entire home/apt,135,16
34515491,Most central location in downtown : Pacific Center,67248623,Rus,Downtown,49.28387,-123.11717,Entire home/apt,150,18
34516436,UBC &St George nearby 1Queen 1Bath   Luxury   Room,182110861,Yannie,Dunbar Southlands,49.23803,-123.19698,Private room,159,1
34516447,Oasis for 2 at Point Grey Spanish Banks UBC,8362233,R,West Point Grey,49.26913,-123.2102,Entire home/apt,1000,9
34516983,Large 2 Bedroom Condo in the ❤ of Downtown - A/C,260520686,Saeromi,Downtown,49.28091,-123.1263,Entire home/apt,150,11
34534702,Heart of downtown with great city & mountain views,41746903,Coleen,West End,49.2783,-123.13132,Entire home/apt,95,0
34537516,2 BR Heritage Penthouse Condo Close to Downtown,256382017,Russ,Kitsilano,49.26138,-123.1466,Entire home/apt,124,24
34538696,Modern Two Bedroom and Two Bathroom Suite Near UBC,1887496,Juliette,West Point Grey,49.26025,-123.213,Entire home/apt,301,7
34539045,Delightful 1 bdrm + 1 bath Convenient to Downtown,260644675,Amanda,Marpole,49.21194,-123.11484,Entire home/apt,124,7
34540442,Vancouver Lux-Brand New 2Bedrooms & 2Baths,24599561,Tony,Marpole,49.2124,-123.11584,Entire home/apt,299,0
34541905,Amazing Apartment in Downtown with FREE parking !,147138913,Sophia,Downtown,49.27877,-123.12634,Entire home/apt,200,1
34543718,"Loft Bedroom, Under the Southern Eaves",18978000,Ellen,Grandview-Woodland,49.27792,-123.06218,Private room,49,8
34543799,"High-end,Stylish, all amenities, and free parking!",260678118,Maya,Downtown,49.27928,-123.10992,Entire home/apt,249,26
34544760,Executive 1 Br+Flex Condo 10 minutes to downtown,24084621,Eric,Renfrew-Collingwood,49.23826,-123.03078,Entire home/apt,130,26
34547273,1BR Apt w/ Big Patio near Stanley Park English Bay,260710259,Ashley,West End,49.29275,-123.13629,Entire home/apt,101,18
34547430,23Private Home-Style Unit Core Downtown[2BedRooms],260623045,Yuki,Downtown,49.27965,-123.12443,Entire home/apt,199,16
34549876,Scorpio Palace#2(8th of 12 Zodiac Palace)2BR 2Bath,21239104,Pisces,Kerrisdale,49.22015,-123.1437,Entire home/apt,256,6
34552281,Private 2 BDR in prestigious area of Vancouver,77606248,Amber,Kitsilano,49.26348,-123.17935,Entire home/apt,171,35
34566237,Catherine's Sweet Homes,104267661,Ethan,South Cambie,49.2467,-123.11939,Entire home/apt,490,3
34566597,Casa Vida- Private Room+Kitchen & Living Room,77062014,Koz,Hastings-Sunrise,49.26576,-123.0494,Private room,50,20
34570898,Central Park cozy room,199242581,Daniel,Killarney,49.2295,-123.0243,Private room,50,11
34574221,OLYMPIC VILLAGE WATERFRONT COMMUNITY 1400SF CONDO,199518544,Vancouver Home Sweet Home,Mount Pleasant,49.27109,-123.10264,Entire home/apt,250,0
34575168,Cozy 1BR Suite in the heart of Mt Pleasant,124178868,Zhengjuan,Riley Park,49.25286,-123.10163,Entire home/apt,260,17
34576009,"Just listed: in Kerrisdale, Vancouver - new 2 bdrm",133763364,"Max, Nick And Helena",Kerrisdale,49.23377,-123.16559,Entire home/apt,150,3
34576151,Private entrance Room Close to Transit,39021349,Jane,Riley Park,49.25522,-123.0952,Private room,75,5
34578252,Huge private room,178767690,Levy,Kensington-Cedar Cottage,49.23564,-123.08892,Private room,40,19
34578821,"Fantastic|Downtown|2 Floor Townhouse|2 BR, 2BA",260915098,Jimmy,Downtown,49.27795,-123.12735,Entire home/apt,340,18
34578927,Innovation,260916083,Michael,Kitsilano,49.26419,-123.1571,Entire home/apt,79,24
34579108,Modern Lower Level Suite on Quiet Street,260918128,Dillon,Riley Park,49.25191,-123.10402,Entire home/apt,113,2
34579257,South Vancouver Studio getaway,2844309,Harpreet Singh,Sunset,49.2174,-123.10489,Entire home/apt,60,10
34581909,Central 3-level Townhouse with Rooftop Patio (B),81989921,Steve,West End,49.2882,-123.1322,Entire home/apt,301,8
34582597,"Downtown, perfect location",260936459,Su,Renfrew-Collingwood,49.25139,-123.03433,Entire home/apt,350,0
34596338,Upscale with spectacular views,30301070,David,Downtown,49.27483,-123.11911,Hotel room,465,9
34601410,6808-6 Spacious Queen bed near Skytrain & Airport,156460473,Ricky,Oakridge,49.22402,-123.11811,Private room,61,3
34601934,Garden View One Bedroom Suite ~Near UBC /Lord Byng,69383466,Emma,West Point Grey,49.26089,-123.19507,Entire home/apt,180,20
34607540,Two bedrooms 5 guest,63527562,Yin Mei,Marpole,49.20825,-123.13245,Entire home/apt,69,12
34619929,Backpackers paradise!! Shared hostel dorm,36214951,Francisco,West End,49.28881,-123.12881,Shared room,34,1
34620984,"Modern, Spacious & Bright, Main Street Condo",11844844,Mara,Riley Park,49.24374,-123.10203,Entire home/apt,220,6
34624438,Cozy 7-bedrooms House in Vancouver,129592630,Jason,Kensington-Cedar Cottage,49.24456,-123.06044,Entire home/apt,679,4
34625701,Luxe 2 Bedroom + Loft Condo in the Heart of City!,261226582,Liz,Downtown,49.2801,-123.11272,Entire home/apt,265,10
